observer_id,Lden_week_avg_dBA
10414,63.50328096225995
10415,63.78946841101295
10416,64.0859885849853
10417,64.35133137801024
10418,64.64880936193687
10419,64.93040226314703
1042,70.39597494999887
10420,65.2195025215827
10421,67.09650458102747
10422,67.15416914449266
10423,67.13059576041724
10424,66.9732567914677
10425,66.6919485839185
10426,66.35305062876041
10427,66.091509072253
10428,65.96842008229486
10429,65.86946107256455
1043,70.24880237702953
10430,65.68860398222127
10431,65.4352490847099
10432,65.17745491228581
10433,64.89417527310363
10434,64.6118071974732
10435,64.3362976093035
10436,64.14474680164446
10437,63.9253780812978
10438,63.74872407700158
10439,63.57666070180579
1044,70.07286077176923
10440,63.48717047741001
10441,63.34066754263871
10442,63.280152454032304
10443,63.17881465039637
10444,63.131220597247555
10445,63.0743834164748
10446,63.01311994550644
10447,61.16400487560594
10448,61.17995313935336
10449,61.195129135909326
1045,69.90849542374616
10450,61.195129135909326
10451,61.21133186803362
10452,61.25743434789017
10453,61.27377805901097
10454,61.29043903479036
10455,61.36320587324137
10456,61.40742218365523
10457,61.48815061320956
10458,61.621701719312796
10459,61.756939479730626
1046,69.77286077176925
10460,61.920895242550394
10461,62.099807138334
10462,62.35246801961543
10463,62.57082269445152
10464,62.87082269445152
10465,63.13554642166941
10466,63.41217581247973
10467,63.65691450099916
10468,63.9315723310214
10469,64.19250162113892
1047,69.60194203083874
10470,64.44666370635677
10471,64.69189484219203
10472,64.95362957318075
10473,65.1977420238293
10474,66.29591512731244
10475,66.25465538912975
10476,66.27162329604154
10477,66.30797785346036
10478,66.32668636872113
10479,66.34197944017194
1048,69.41509608066124
10480,66.2919485839185
10481,66.19298395039986
10482,66.05384592329902
10483,65.75761545812183
10484,65.48023630318015
10485,65.28023630318015
10486,65.22330965782993
10487,65.12798834750612
10488,65.00857577967983
10489,64.79007579427221
1049,69.23930303730937
10490,64.61332938010403
10491,64.39260041437466
10492,64.18586964710506
10493,63.981482571083475
10494,63.80193386176013
10495,63.66711805357798
10496,63.531495189741456
10497,63.40248233800304
10498,63.29462876417161
10499,63.192266379970235
105,67.18743900521063
1050,69.05066394630535
10500,63.134510764664796
10501,61.15129485037268
10502,61.16400487560594
10503,61.17995313935336
10504,61.195129135909326
10505,61.195129135909326
10506,61.21133186803362
10507,61.241403022137106
10508,61.27377805901097
10509,61.29043903479036
1051,68.89143947237054
10510,61.33443649124477
10511,61.39512561272804
10512,61.48815061320956
