observer_id,Lden_combined_dBA
10315,62.599999999999994
10316,62.9
10317,63.2
10318,63.5
10319,63.8
1032,71.2
10320,64.1
10321,66.6
10322,66.3
10323,66.0
10324,65.7
10325,65.4
10326,65.1
10327,64.9
10328,64.6
10329,64.4
1033,71.1
10330,64.2
10331,64.1
10332,63.9
10333,63.8
10334,63.7
10335,63.6
10336,63.6
10337,63.6
10338,63.6
10339,63.6
1034,71.0
10340,63.6
10341,63.6
10342,63.6
10343,63.6
10344,63.6
10345,60.7
10346,60.7
10347,60.7
10348,60.7
10349,60.7
1035,70.9
10350,60.7
10351,60.7
10352,60.8
10353,60.8
10354,60.8
10355,60.9
10356,61.1
10357,61.2
10358,61.4
10359,61.6
1036,70.8
10360,61.8
10361,62.1
10362,62.3
10363,62.599999999999994
10364,62.9
10365,63.10000000000001
10366,63.4
10367,63.7
10368,64.0
10369,64.3
1037,70.6
10370,66.7
10371,66.4
10372,66.2
10373,66.0
10374,65.9
10375,65.7
10376,65.4
10377,65.2
10378,64.9
10379,64.7
1038,70.5
10380,64.4
10381,64.2
10382,64.0
10383,63.9
10384,63.7
10385,63.6
10386,63.5
10387,63.5
10388,63.4
10389,63.4
1039,70.4
10390,63.4
10391,63.4
10392,63.4
10393,63.4
10394,63.4
10395,60.7
10396,60.7
10397,60.7
10398,60.7
10399,60.7
104,66.7
1040,70.2
10400,60.7
10401,60.7
10402,60.7
10403,60.7
10404,60.8
10405,60.8
10406,60.9
10407,61.1
10408,61.2
10409,61.4
1041,70.1
10410,61.6
10411,61.8
10412,62.0
10413,62.3
10414,62.5
10415,62.8
10416,63.0
10417,63.3
10418,63.5
10419,63.8
1042,69.9
10420,64.0
10421,66.1
10422,66.1
10423,66.1
10424,66.0
10425,65.7
10426,65.5
10427,65.2
10428,65.2
10429,65.1
1043,69.8
10430,64.9
10431,64.7
10432,64.5
10433,64.3
10434,64.1
10435,63.9
10436,63.8
10437,63.6
10438,63.5
10439,63.4
1044,69.6
10440,63.4
10441,63.3
10442,63.3
10443,63.2
10444,63.2
10445,63.2
10446,63.2
10447,60.7
10448,60.7
10449,60.7
1045,69.4
10450,60.7
10451,60.7
10452,60.7
10453,60.7
10454,60.7
10455,60.7
10456,60.8
10457,60.8
10458,60.9
10459,61.0
1046,69.3
10460,61.2
10461,61.3
10462,61.5
10463,61.7
10464,62.0
10465,62.2
10466,62.400000000000006
10467,62.7
10468,62.9
10469,63.10000000000001
1047,69.1
10470,63.4
10471,63.6
10472,63.8
10473,64.0
10474,65.3
10475,65.3
10476,65.3
10477,65.4
10478,65.4
10479,65.4
1048,68.9
10480,65.3
10481,65.2
10482,65.1
10483,64.9
10484,64.7
10485,64.5
10486,64.5
10487,64.4
10488,64.3
10489,64.2
1049,68.8
10490,64.0
10491,63.9
10492,63.7
10493,63.6
10494,63.5
10495,63.4
10496,63.3
10497,63.2
10498,63.2
10499,63.10000000000001
105,66.7
1050,68.6
10500,63.10000000000001
10501,60.60000000000001
10502,60.7
10503,60.7
10504,60.7
10505,60.7
10506,60.7
10507,60.7
10508,60.7
10509,60.7
1051,68.4
10510,60.7
10511,60.7
10512,60.8
10513,60.9
10514,61.0
10515,61.1
10516,61.3
10517,61.5
10518,61.7
10519,61.89999999999999
1052,68.2
10520,62.1
10521,62.3
10522,62.5
10523,62.7
10524,62.9
10525,63.2
10526,63.3
10527,63.5
10528,63.7
10529,63.9
1053,68.0
10530,64.7
10531,64.7
10532,64.7
10533,64.7
10534,64.6
10535,64.6
10536,64.6
10537,64.6
10538,64.6
10539,64.7
1054,67.9
10540,64.7
10541,64.7
10542,64.6
10543,64.5
10544,64.3
10545,64.1
10546,64.0
10547,63.9
10548,63.9
10549,63.8
1055,67.7
10550,63.7
10551,63.6
10552,63.5
10553,63.4
10554,63.3
10555,63.3
10556,63.2
10557,63.10000000000001
10558,63.10000000000001
10559,60.60000000000001
1056,67.5
10560,60.60000000000001
10561,60.7
10562,60.7
10563,60.7
10564,60.7
10565,60.7
10566,60.7
10567,60.7
10568,60.7
10569,60.7
1057,67.3
10570,60.8
10571,60.9
10572,61.0
10573,61.1
10574,61.2
10575,61.4
10576,61.6
10577,61.8
10578,62.0
10579,62.2
1058,67.2
10580,62.400000000000006
10581,62.599999999999994
10582,62.7
10583,62.9
10584,63.10000000000001
10585,63.3
10586,63.4
10587,63.6
10588,63.7
10589,63.8
1059,67.0
10590,63.9
10591,64.0
10592,64.1
10593,64.1
10594,64.2
10595,64.2
10596,64.2
10597,64.2
10598,64.2
10599,64.2
106,66.6
1060,66.8
10600,64.2
10601,64.1
10602,64.1
10603,64.1
10604,64.0
10605,64.0
10606,64.0
10607,64.0
10608,64.0
10609,64.0
1061,66.6
10610,64.0
10611,64.1
10612,64.2
10613,64.2
10614,64.1
10615,64.1
10616,63.9
10617,63.7
10618,63.6
10619,63.5
1062,66.5
10620,63.5
10621,63.5
10622,63.5
10623,63.5
10624,63.4
10625,63.3
10626,63.2
10627,63.10000000000001
10628,60.60000000000001
10629,60.60000000000001
1063,66.3
10630,60.60000000000001
10631,60.7
10632,60.7
10633,60.7
10634,60.7
10635,60.7
10636,60.7
10637,60.7
10638,60.7
10639,60.8
1064,66.1
10640,60.8
10641,60.9
10642,61.0
10643,61.2
10644,61.3
10645,61.5
10646,61.7
10647,61.8
10648,62.0
10649,62.2
1065,65.9
10650,62.400000000000006
10651,62.5
10652,62.7
10653,62.8
10654,63.0
10655,63.10000000000001
10656,63.2
10657,63.3
10658,63.4
10659,63.5
1066,65.8
10660,63.5
10661,63.6
10662,63.6
10663,63.7
10664,63.7
10665,63.7
10666,63.7
10667,63.7
10668,63.6
10669,63.6
1067,68.5
10670,63.6
10671,63.5
10672,63.5
10673,63.5
10674,63.4
10675,63.4
10676,63.4
10677,63.4
10678,63.5
10679,63.5
1068,68.7
10680,63.6
10681,63.6
10682,63.7
10683,63.7
10684,63.7
10685,63.7
10686,63.6
10687,63.5
10688,63.4
10689,63.3
1069,68.8
10690,63.2
10691,63.2
10692,63.3
10693,63.3
10694,63.2
10695,60.60000000000001
10696,60.60000000000001
10697,60.60000000000001
10698,60.60000000000001
10699,60.60000000000001
107,66.6
1070,69.0
10700,60.7
10701,60.7
10702,60.7
10703,60.7
10704,60.7
10705,60.7
10706,60.7
10707,60.7
10708,60.8
10709,60.9
1071,69.1
10710,61.0
10711,61.1
10712,61.2
10713,61.4
10714,61.5
10715,61.7
10716,61.8
10717,62.0
10718,62.1
10719,62.3
1072,69.3
10720,62.400000000000006
10721,62.5
10722,62.7
10723,62.8
10724,62.9
10725,62.9
10726,63.0
10727,63.10000000000001
10728,63.10000000000001
10729,63.2
1073,69.4
10730,63.2
10731,63.2
10732,63.2
10733,63.2
10734,63.2
10735,63.10000000000001
10736,63.10000000000001
10737,63.10000000000001
10738,63.0
10739,63.0
1074,69.6
10740,63.0
10741,62.9
10742,62.9
10743,62.9
10744,62.9
10745,63.0
10746,63.0
10747,63.0
10748,63.10000000000001
10749,63.10000000000001
1075,69.7
10750,63.2
10751,63.3
10752,63.4
10753,63.4
10754,63.4
10755,63.4
10756,63.3
10757,63.2
10758,63.10000000000001
10759,63.0
1076,69.9
10760,63.0
10761,63.0
10762,60.60000000000001
10763,60.60000000000001
10764,60.60000000000001
10765,60.60000000000001
10766,60.60000000000001
10767,60.7
10768,60.7
10769,60.7
1077,70.0
10770,60.7
10771,60.7
10772,60.7
10773,60.7
10774,60.7
10775,60.7
10776,60.8
10777,60.9
10778,61.0
10779,61.1
1078,70.2
10780,61.2
10781,61.4
10782,61.5
10783,61.7
10784,61.8
10785,61.89999999999999
10786,62.0
10787,62.2
10788,62.3
10789,62.400000000000006
1079,70.4
10790,62.400000000000006
10791,62.5
10792,62.599999999999994
10793,62.599999999999994
10794,62.7
10795,62.7
10796,62.7
10797,62.7
10798,62.7
10799,62.7
108,66.5
1080,70.5
10800,62.7
10801,62.7
10802,62.7
10803,62.599999999999994
10804,62.599999999999994
10805,62.599999999999994
10806,62.5
10807,62.5
10808,62.5
10809,62.5
1081,70.7
10810,62.5
10811,62.5
10812,62.5
10813,62.599999999999994
10814,62.599999999999994
10815,62.7
10816,62.8
10817,62.8
10818,62.9
10819,63.0
1082,70.8
10820,63.10000000000001
10821,63.10000000000001
10822,63.10000000000001
10823,63.2
10824,63.10000000000001
10825,63.0
10826,62.9
10827,60.60000000000001
10828,60.60000000000001
10829,60.60000000000001
1083,71.0
10830,60.60000000000001
10831,60.60000000000001
10832,60.60000000000001
10833,60.7
10834,60.7
10835,60.7
10836,60.7
10837,60.7
10838,60.7
10839,60.7
1084,71.1
10840,60.7
10841,60.7
10842,60.8
10843,60.9
10844,61.0
10845,61.1
10846,61.2
10847,61.3
10848,61.5
10849,61.6
1085,71.3
10850,61.7
10851,61.8
10852,61.89999999999999
10853,62.0
10854,62.0
10855,62.1
10856,62.2
10857,62.2
10858,62.3
10859,62.3
1086,71.4
10860,62.3
10861,62.3
10862,62.3
10863,62.3
10864,62.3
10865,62.3
10866,62.3
10867,62.2
10868,62.2
10869,62.2
1087,71.5
10870,62.2
10871,62.2
10872,62.1
10873,62.1
10874,62.1
10875,62.2
10876,62.2
10877,62.2
10878,62.3
10879,62.3
1088,71.7
10880,62.400000000000006
10881,62.400000000000006
10882,62.5
10883,62.599999999999994
10884,62.7
10885,62.7
10886,62.8
10887,62.9
10888,62.9
10889,62.9
1089,71.8
10890,60.60000000000001
10891,60.60000000000001
10892,60.60000000000001
10893,60.60000000000001
10894,60.60000000000001
10895,60.60000000000001
10896,60.60000000000001
10897,60.7
10898,60.7
10899,60.7
109,66.4
1090,71.9
10900,60.7
10901,60.7
10902,60.7
10903,60.7
10904,60.7
10905,60.7
10906,60.7
10907,60.8
10908,60.9
10909,60.9
1091,72.0
10910,61.0
10911,61.2
10912,61.3
10913,61.4
10914,61.4
10915,61.5
10916,61.6
10917,61.7
10918,61.7
10919,61.8
1092,72.1
10920,61.8
10921,61.89999999999999
10922,61.89999999999999
10923,61.89999999999999
10924,61.89999999999999
10925,61.89999999999999
10926,61.89999999999999
10927,61.89999999999999
10928,61.89999999999999
10929,61.89999999999999
1093,72.1
10930,61.89999999999999
10931,61.89999999999999
10932,61.89999999999999
10933,61.8
10934,61.8
10935,61.8
10936,61.8
10937,61.8
10938,61.89999999999999
10939,61.89999999999999
1094,72.2
10940,61.89999999999999
10941,61.89999999999999
10942,62.0
10943,62.0
10944,62.1
10945,62.2
10946,62.2
10947,62.3
10948,62.400000000000006
10949,62.5
1095,72.2
10950,62.5
10951,62.599999999999994
10952,62.7
10953,60.60000000000001
10954,60.60000000000001
10955,60.60000000000001
10956,60.60000000000001
10957,60.60000000000001
10958,60.60000000000001
10959,60.60000000000001
1096,72.3
10960,60.60000000000001
10961,60.7
10962,60.7
10963,60.7
10964,60.7
10965,60.7
10966,60.7
10967,60.7
10968,60.7
10969,60.7
1097,72.3
10970,60.7
10971,60.8
10972,60.8
10973,60.9
10974,61.0
10975,61.0
10976,61.1
10977,61.2
10978,61.3
10979,61.3
1098,72.3
10980,61.4
10981,61.4
10982,61.5
10983,61.5
10984,61.5
10985,61.6
10986,61.6
10987,61.6
10988,61.6
10989,61.6
1099,72.3
10990,61.6
10991,61.6
10992,61.6
10993,61.6
10994,61.6
10995,61.6
10996,61.6
10997,61.6
10998,61.6
10999,61.6
11,66.2
110,66.3
1100,72.3
11000,61.6
11001,61.6
11002,61.7
11003,61.7
11004,61.7
11005,61.8
11006,61.8
11007,61.89999999999999
11008,61.89999999999999
11009,62.0
1101,72.3
11010,62.1
11011,62.1
11012,62.2
11013,62.3
11014,60.60000000000001
11015,60.60000000000001
11016,60.60000000000001
11017,60.60000000000001
11018,60.60000000000001
11019,60.60000000000001
1102,72.2
11020,60.60000000000001
11021,60.60000000000001
11022,60.7
11023,60.7
11024,60.7
11025,60.7
11026,60.7
11027,60.7
11028,60.7
11029,60.7
1103,72.2
11030,60.7
11031,60.7
11032,60.7
11033,60.7
11034,60.8
11035,60.8
11036,60.9
11037,60.9
11038,61.0
11039,61.0
1104,72.1
11040,61.1
11041,61.1
11042,61.2
11043,61.2
11044,61.3
11045,61.3
11046,61.3
11047,61.3
11048,61.3
11049,61.3
1105,72.1
11050,61.3
11051,61.3
11052,61.3
11053,61.3
11054,61.3
11055,61.3
11056,61.4
11057,61.4
11058,61.4
11059,61.4
1106,72.0
11060,61.4
11061,61.4
11062,61.5
11063,61.5
11064,61.5
11065,61.6
11066,61.6
11067,61.7
11068,61.7
11069,61.8
1107,71.9
11070,61.8
11071,61.89999999999999
11072,61.89999999999999
11073,60.60000000000001
11074,60.60000000000001
11075,60.60000000000001
11076,60.60000000000001
11077,60.60000000000001
11078,60.60000000000001
11079,60.60000000000001
1108,71.9
11080,60.60000000000001
11081,60.60000000000001
11082,60.7
11083,60.7
11084,60.7
11085,60.7
11086,60.7
11087,60.7
11088,60.7
11089,60.7
1109,71.8
11090,60.7
11091,60.7
11092,60.7
11093,60.7
11094,60.7
11095,60.8
11096,60.8
11097,60.8
11098,60.9
11099,60.9
111,66.3
1110,71.7
11100,61.0
11101,61.0
11102,61.0
11103,61.0
11104,61.1
11105,61.1
11106,61.1
11107,61.1
11108,61.1
11109,61.1
1111,71.6
11110,61.1
11111,61.2
11112,61.2
11113,61.2
11114,61.2
11115,61.2
11116,61.2
11117,61.2
11118,61.3
11119,61.3
1112,71.5
11120,61.3
11121,61.3
11122,61.4
11123,61.4
11124,61.4
11125,61.5
11126,61.5
11127,61.6
11128,61.6
11129,61.7
1113,71.3
11130,60.60000000000001
11131,60.60000000000001
11132,60.60000000000001
11133,60.60000000000001
11134,60.60000000000001
11135,60.60000000000001
11136,60.60000000000001
11137,60.60000000000001
11138,60.60000000000001
11139,60.60000000000001
1114,71.2
11140,60.7
11141,60.7
11142,60.7
11143,60.7
11144,60.7
11145,60.7
11146,60.7
11147,60.7
11148,60.7
11149,60.7
1115,71.1
11150,60.7
11151,60.7
11152,60.7
11153,60.7
11154,60.8
11155,60.8
11156,60.8
11157,60.8
11158,60.9
11159,60.9
1116,71.0
11160,60.9
11161,60.9
11162,60.9
11163,61.0
11164,61.0
11165,61.0
11166,61.0
11167,61.0
11168,61.0
11169,61.0
1117,70.8
11170,61.1
11171,61.1
11172,61.1
11173,61.1
11174,61.1
11175,61.1
11176,61.2
11177,61.2
11178,61.2
11179,61.3
1118,70.7
11180,61.3
11181,61.3
11182,61.4
11183,61.4
11184,61.4
11185,60.60000000000001
11186,60.60000000000001
11187,60.60000000000001
11188,60.60000000000001
11189,60.60000000000001
1119,70.5
11190,60.60000000000001
11191,60.60000000000001
11192,60.60000000000001
11193,60.60000000000001
11194,60.60000000000001
11195,60.60000000000001
11196,60.7
11197,60.7
11198,60.7
11199,60.7
112,66.2
1120,70.4
11200,60.7
11201,60.7
11202,60.7
11203,60.7
11204,60.7
11205,60.7
11206,60.7
11207,60.7
11208,60.7
11209,60.7
1121,70.2
11210,60.7
11211,60.8
11212,60.8
11213,60.8
11214,60.8
11215,60.8
11216,60.8
11217,60.8
11218,60.9
11219,60.9
1122,70.0
11220,60.9
11221,60.9
11222,60.9
11223,60.9
11224,61.0
11225,61.0
11226,61.0
11227,61.0
11228,61.0
11229,61.0
1123,69.9
11230,61.1
11231,61.1
11232,61.1
11233,61.1
11234,61.2
11235,61.2
11236,61.2
11237,61.3
11238,60.60000000000001
11239,60.60000000000001
1124,69.7
11240,60.60000000000001
11241,60.60000000000001
11242,60.60000000000001
11243,60.60000000000001
11244,60.60000000000001
11245,60.60000000000001
11246,60.60000000000001
11247,60.60000000000001
11248,60.60000000000001
11249,60.60000000000001
1125,69.5
11250,60.7
11251,60.7
11252,60.7
11253,60.7
11254,60.7
11255,60.7
11256,60.7
11257,60.7
11258,60.7
11259,60.7
1126,69.4
11260,60.7
11261,60.7
11262,60.7
11263,60.7
11264,60.7
11265,60.7
11266,60.7
11267,60.8
11268,60.8
11269,60.8
1127,69.2
11270,60.8
11271,60.8
11272,60.8
11273,60.8
11274,60.8
11275,60.9
11276,60.9
11277,60.9
11278,60.9
11279,60.9
1128,69.0
11280,60.9
11281,61.0
11282,61.0
11283,61.0
11284,61.0
11285,61.0
11286,61.1
11287,61.1
11288,61.1
11289,60.60000000000001
1129,68.8
11290,60.60000000000001
11291,60.60000000000001
11292,60.60000000000001
11293,60.60000000000001
11294,60.60000000000001
11295,60.60000000000001
11296,60.60000000000001
11297,60.60000000000001
11298,60.60000000000001
11299,60.60000000000001
113,66.1
1130,68.6
11300,60.60000000000001
11301,60.7
11302,60.7
11303,60.7
11304,60.7
11305,60.7
11306,60.7
11307,60.7
11308,60.7
11309,60.7
1131,68.5
11310,60.7
11311,60.7
11312,60.7
11313,60.7
11314,60.7
11315,60.7
11316,60.7
11317,60.7
11318,60.7
11319,60.7
1132,68.3
11320,60.8
11321,60.8
11322,60.8
11323,60.8
11324,60.8
11325,60.8
11326,60.8
11327,60.8
11328,60.9
11329,60.9
1133,68.1
11330,60.9
11331,60.9
11332,60.9
11333,60.9
11334,61.0
11335,61.0
11336,60.60000000000001
11337,60.60000000000001
11338,60.60000000000001
11339,60.60000000000001
1134,67.9
11340,60.60000000000001
11341,60.60000000000001
11342,60.60000000000001
11343,60.60000000000001
11344,60.60000000000001
11345,60.60000000000001
11346,60.60000000000001
11347,60.60000000000001
11348,60.60000000000001
11349,60.60000000000001
1135,67.7
11350,60.7
11351,60.7
11352,60.7
11353,60.7
11354,60.7
11355,60.7
11356,60.7
11357,60.7
11358,60.7
11359,60.7
1136,67.5
11360,60.7
11361,60.7
11362,60.7
11363,60.7
11364,60.7
11365,60.7
11366,60.7
11367,60.7
11368,60.7
11369,60.8
1137,67.4
11370,60.8
11371,60.8
11372,60.8
11373,60.8
11374,60.8
11375,60.8
11376,60.8
11377,60.9
11378,60.9
11379,60.9
1138,67.2
11380,60.9
11381,60.60000000000001
11382,60.60000000000001
11383,60.60000000000001
11384,60.60000000000001
11385,60.60000000000001
11386,60.60000000000001
11387,60.60000000000001
11388,60.60000000000001
11389,60.60000000000001
1139,67.0
11390,60.60000000000001
11391,60.60000000000001
11392,60.60000000000001
11393,60.60000000000001
11394,60.60000000000001
11395,60.60000000000001
11396,60.7
11397,60.7
11398,60.7
11399,60.7
114,66.0
1140,66.8
11400,60.7
11401,60.7
11402,60.7
11403,60.7
11404,60.7
11405,60.7
11406,60.7
11407,60.7
11408,60.7
11409,60.7
1141,66.6
11410,60.7
11411,60.7
11412,60.7
11413,60.7
11414,60.7
11415,60.8
11416,60.8
11417,60.8
11418,60.8
11419,60.8
1142,66.5
11420,60.8
11421,60.8
11422,60.60000000000001
11423,60.60000000000001
11424,60.60000000000001
11425,60.60000000000001
11426,60.60000000000001
11427,60.60000000000001
11428,60.60000000000001
11429,60.60000000000001
1143,66.3
11430,60.60000000000001
11431,60.60000000000001
11432,60.60000000000001
11433,60.60000000000001
11434,60.60000000000001
11435,60.60000000000001
11436,60.60000000000001
11437,60.60000000000001
11438,60.60000000000001
11439,60.7
1144,66.1
11440,60.7
11441,60.7
11442,60.7
11443,60.7
11444,60.7
11445,60.7
11446,60.7
11447,60.7
11448,60.7
11449,60.7
1145,65.9
11450,60.7
11451,60.7
11452,60.7
11453,60.7
11454,60.7
11455,60.7
11456,60.7
11457,60.7
11458,60.7
11459,60.8
1146,68.7
11460,60.8
11461,60.60000000000001
11462,60.60000000000001
11463,60.60000000000001
11464,60.60000000000001
11465,60.60000000000001
11466,60.60000000000001
11467,60.60000000000001
11468,60.60000000000001
11469,60.60000000000001
1147,68.8
11470,60.60000000000001
11471,60.60000000000001
11472,60.60000000000001
11473,60.60000000000001
11474,60.60000000000001
11475,60.60000000000001
11476,60.60000000000001
11477,60.60000000000001
11478,60.60000000000001
11479,60.7
1148,68.9
11480,60.7
11481,60.7
11482,60.7
11483,60.7
11484,60.7
11485,60.7
11486,60.7
11487,60.7
11488,60.7
11489,60.7
1149,69.1
11490,60.7
11491,60.7
11492,60.7
11493,60.7
11494,60.7
11495,60.7
11496,60.60000000000001
11497,60.60000000000001
11498,60.60000000000001
11499,60.60000000000001
115,65.9
1150,69.2
11500,60.60000000000001
11501,60.60000000000001
11502,60.60000000000001
11503,60.60000000000001
11504,60.60000000000001
11505,60.60000000000001
11506,60.60000000000001
11507,60.60000000000001
11508,60.60000000000001
11509,60.60000000000001
1151,69.4
11510,60.60000000000001
11511,60.60000000000001
11512,60.60000000000001
11513,60.60000000000001
11514,60.60000000000001
11515,60.7
11516,60.7
11517,60.7
11518,60.7
11519,60.7
1152,69.6
11520,60.7
11521,60.7
11522,60.7
11523,60.7
11524,60.7
11525,60.7
11526,60.7
11527,60.60000000000001
11528,60.60000000000001
11529,60.60000000000001
1153,69.7
11530,60.60000000000001
11531,60.60000000000001
11532,60.60000000000001
11533,60.60000000000001
11534,60.60000000000001
11535,60.60000000000001
11536,60.60000000000001
11537,60.60000000000001
11538,60.60000000000001
11539,60.60000000000001
1154,69.9
11540,60.60000000000001
11541,60.60000000000001
11542,60.60000000000001
11543,60.60000000000001
11544,60.60000000000001
11545,60.60000000000001
11546,60.7
11547,60.7
11548,60.7
11549,60.7
1155,70.0
11550,60.7
11551,60.7
11552,60.60000000000001
11553,60.60000000000001
11554,60.60000000000001
11555,60.60000000000001
11556,60.60000000000001
11557,60.60000000000001
11558,60.60000000000001
11559,60.60000000000001
1156,70.2
11560,60.60000000000001
11561,60.60000000000001
11562,60.60000000000001
11563,60.60000000000001
11564,60.60000000000001
11565,60.60000000000001
11566,60.60000000000001
11567,60.60000000000001
11568,60.60000000000001
11569,60.7
1157,70.4
11570,60.7
11571,60.7
11572,60.7
11573,60.60000000000001
11574,60.60000000000001
11575,60.60000000000001
11576,60.60000000000001
11577,60.60000000000001
11578,60.60000000000001
11579,60.60000000000001
1158,70.5
11580,60.60000000000001
11581,60.60000000000001
11582,60.60000000000001
11583,60.60000000000001
11584,60.60000000000001
11585,60.60000000000001
11586,60.7
11587,60.7
11588,60.7
11589,60.7
1159,70.7
11590,60.7
11591,60.7
11592,60.7
11593,60.60000000000001
11594,60.60000000000001
11595,60.60000000000001
11596,60.60000000000001
11597,60.60000000000001
11598,60.60000000000001
11599,60.60000000000001
116,65.8
1160,70.8
11600,60.60000000000001
11601,60.60000000000001
11602,60.60000000000001
11603,60.60000000000001
11604,60.60000000000001
11605,60.60000000000001
11606,60.60000000000001
11607,60.60000000000001
11608,60.60000000000001
11609,60.60000000000001
1161,71.0
11610,60.60000000000001
11611,60.7
11612,60.7
11613,60.7
11614,60.7
11615,60.7
11616,60.7
11617,60.7
11618,60.7
11619,60.60000000000001
1162,71.2
11620,60.60000000000001
11621,60.60000000000001
11622,60.60000000000001
11623,60.60000000000001
11624,60.60000000000001
